pre-2013,orig.position,dummy.random.order,reviewer.uw,link,trail,other.trails,other.trails.mw,year,month,day,author,anon.author,flowerbadge,bugs.summary,snow.summary,num.pics,flower.in.pics ,flowers.in.pics.spp,bugs.sentiment,wildlife.sentiment,crowding.sentiment,trail.condition.sentiment,weather.sentiment,view.sentiment,wildflower.sentiment,overall.report.sentiment,spp.mentioned,wildflower.value.terms,value.terms,flag,flag.comment,flag.resolved.comment,conflictive
no,42,577,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-08-08.4827450904,skyline loop,no,no,2019,August,3,Leap,17460,yes,No bugs,Snow free,4,7,uncertain 1; uncertain 2; uncertain 3; uncertain 4; uncertain 5; uncertain 6; uncertain 7,NA,5,3,NA,5,5,5,5,NA,great,still busy; incredible; great,,,,no
no,43,53,Jordana,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-08-07.3327431429,skyline loop,no,no,2019,August,3,B_siguenza,12900,yes,Bugs were not too bad,Intermittent snow - not hard to cross,1,1,Bistorta bistortoides; Lupinus antarcticus,NA,NA,3,5,5,5,5,5,NA,gorgeous,wow; prettiest; beautiful; excellent,,,,no
no,43,329,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-08-07.3327431429,skyline loop,no,no,2019,August,3,B_siguenza,12900,yes,Bugs were not too bad,Intermittent snow - not hard to cross,1,1,Bistorta bistortoides; Lupinus antarcticus,NA,NA,3,5,5,5,5,5,NA,gorgeous,wow; prettiest; worth it; beautiful; excellent; definitely recommend,,,,no
no,44,,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-08-04.0458404728,skyline loop,no,no,2019,August,3,terradactyl,21510,no,Bugs were not too bad,Snow free,4,4,uncertain 1; uncertain 2; uncertain 3; uncertain 4,NA,4,3,4,NA,5,NA,4.5,NA,NA,incredible; amazing; great; good; highly recommend,,,,no
no,44,578,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-08-04.0458404728,skyline loop,no,no,2019,August,3,terradactyl,21510,no,Bugs were not too bad,Snow free,4,2,Bistorta bistortoides; Lupinus antarcticus; uncertain 1; uncertain 2,NA,4,3,4,NA,4,NA,5,NA,NA,incredible; amazing; great; good; highly recommend,,,,no
no,44,655,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-08-04.0458404728,skyline loop,no,no,2019,August,3,terradactyl,21510,no,Bugs were not too bad,Snow free,4,4,uncertain 1; uncertain 2; uncertain 3; uncertain 4,NA,4,2.5,4,NA,5,NA,4.5,NA,NA,incredible; plenty; lots more; more gentle; amazing; great; good; helpful; so many; a few; so many; highly recommend,,,,no
no,45,20,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-08-04.3178617246,skyline loop,no,no,2019,August,3,scubaaron,20430,yes,Bugs were not too bad,Snow free,4,2,uncertain1; uncertain2; uncertain3; uncertain4,NA,4,2,4,NA,5,NA,4,NA,NA,really busy; packed; you can't take a bad picture; gorgeous; nice views; nicely,,,,no
no,45,650,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-08-04.3178617246,skyline loop,no,no,2019,August,3,scubaaron,20430,yes,Bugs were not too bad,Snow free,4,2,uncertain1; uncertain2; uncertain3,NA,3,2,NA,NA,5,NA,4,NA,NA,you can't take a bad picture; gorgeous; nice; mixed in nicely; this is the onw,flag,unknown species,species id,no
no,46,,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-08-05.6481886054,skyline loop,no,no,2019,August,2,"WalkerTexasRanger
",22230,yes,Bugs were not too bad,Snow free,1,2,uncertain 1; uncertain 2,NA,4,2.5,NA,5,5,4.5,5,NA,in full bloom!,absolutely spectacular; stunning; a thrill; well; phenomenal,,,,no
no,46,222,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-08-05.6481886054,skyline loop,no,no,2019,August,2,"WalkerTexasRanger
",22230,yes,Bugs were not too bad,Snow free,1,1,Bistorta bistortoides,NA,4,2.5,NA,5,5,4,5,NA,full bloom!,absolutely spectacular; stunning; a thrill; phenomenal,,,,no
no,46,832,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-08-05.6481886054,skyline loop,no,no,2019,August,2,"WalkerTexasRanger
",22230,yes,Bugs were not too bad,Snow free,1,2,uncertain 1; uncertain 2,NA,5,2,NA,5,5,4,5,NA,full bloom!,easy; absolutely spectacular; stunning; a few; a thrill; great; phenomenal,,"floris changed, missed the word",corrected,no
no,47,572,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-08-05.9405913216,skyline loop,no,no,2019,August,1,demonstrate,14070,yes,Bugs were terrible,Snow free,1,1,Bistorta bistortoides,NA,3,NA,NA,NA,5,NA,4,NA,NA,definitely gorgeous,,,,no
no,47,718,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-08-05.9405913216,skyline loop,no,no,2019,August,1,demonstrate,14070,yes,Bugs were terrible,Snow free,1,2,uncertain 1; uncertain 2,NA,3,NA,NA,NA,5,NA,4,NA,NA,Definitely gorgeous,,,,no
no,47,,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-08-05.9405913216,skyline loop,no,no,2019,August,1,demonstrate,14070,yes,Bugs were terrible,Snow free,1,2,uncertain 1; uncertain 2,NA,3,NA,NA,NA,5,NA,4,NA,NA,Definitely gorgeous!,,,,no
no,48,36,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-30.5960669656,skyline loop,no,no,2019,July,30,NQG Hikers,19050,yes,No bugs,Snow free,0,0,NA,NA,NA,3,5,NA,5,NA,4,NA,NA,amazing; glorious; awesome; great; courteous; very favorite; special; majesty; beauty,,,,no
no,48,213,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-30.5960669656,skyline loop,no,no,2019,July,30,NQG Hikers,19050,yes,No bugs,Snow free,0,0,NA,NA,NA,3,5,NA,5,NA,4.5,NA,NA,amazing; glorious; awesome; beauty; enjoy; great; very favorite; special; majesty,,,,no
no,49,822,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-30.8381196118,skyline loop,alta vista loop; paradise; myrtle falls; glacier vista - panorama point,no,2019,July,29,greymstreet,15210,yes,No bugs,Intermittent snow - not hard to cross,1,1,uncertain 1; uncertain 2; uncertain 3,NA,3,NA,NA,NA,NA,2,2,NA,upset about some people we'd spotted picking wildflowers; leave the flowers for others to see,NA,flag,unknown species,species id,no
no,49,440,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-30.8381196118,skyline loop,alta vista loop; paradise; myrtle falls; glacier vista - panorama point,no,2019,July,29,greymstreet,15210,yes,No bugs,Intermittent snow - not hard to cross,1,2,uncertain 1; uncertain 2,NA,NA,1,NA,NA,NA,NA,2,NA,NA,upset,,,,no
no,50,552,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-30.8782900761,skyline loop,golden gate; paradise glacier,no,2019,July,29,JoeHendricks,16200,yes,Bugs were not too bad,Snow free,4,3,uncertain 1; uncertain 2; uncertain 3; uncertain 4,NA,3,3,NA,NA,NA,3.5,5,Phlox diffusa; Pedicularis groenlandica; Pedicularis ornithorhyncha; Pedicuaris bracteosa; Saxifraga spp.; Castileja spp.; Pigeon foot; Polygonum bistortoides; Anemone occidentalis; Valeriana sitchensis; Phyllodoce empetriformis; Cassiope mertensiana; Veronica cusickii; Lupinus spp.; Mimulus spp.; Erythronium montanum; Spiraea splendens; Arnica spp.; Ranunculus eschscholtzii; Rhododendron albiflorum,over 2 dozen; in full bloom; more I've forgotten,amazing,flag,unknown species; unknown what species is meant by pigeons foot,species id,no
no,50,629,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-30.8782900761,skyline loop,golden gate; paradise glacier,no,2019,July,29,JoeHendricks,16200,yes,Bugs were not too bad,Snow free,4,5,uncertain 1; uncertain 2; uncertain 3; uncertain 4; uncertain 5,NA,3,3,NA,NA,NA,4.5,4.5,phlox; elephant head lousewort; birds beak lousewort; bracted lousewort; saxifrage; paintbrush; pigeon foot; bistort; pasqueflower; sitka valerian; red heather; white heather; cusick's speedwell; lupine; monkeyflower; avalanche lily; subalpine spirea; arnica; buttercup; white rhododendron,full bloom; more,amazing; full bloom; more,,,,no
no,51,19,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-29.2508070463,skyline loop,no,no,2019,July,28,wuhikes,22500,yes,No bugs,Intermittent snow - not hard to cross,1,0,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,beautiful; terrible; illegal,,,,no
no,51,255,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-29.2508070463,skyline loop,no,no,2019,July,28,wuhikes,22500,yes,No bugs,Intermittent snow - not hard to cross,1,0,NA,NA,NA,1,NA,5,NA,NA,3,NA,NA,beautiful; terrible; illegal,,,,no
no,52,803,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-28.1251392303,skyline loop,no,no,2019,July,28,gmarx22,15060,yes,No bugs,Intermittent snow - not hard to cross,2,3,uncertain 1; uncertain 2; uncertain 3,5,NA,NA,5,3,4,4,4.5,NA,beautiful,great; well worth it; most difficult; helpful; easy; perfect; appreciate; beautiful; very easy; amazing,,,,no
no,52,230,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-28.1251392303,skyline loop,no,no,2019,July,28,gmarx22,15060,yes,No bugs,Intermittent snow - not hard to cross,2,1,uncertain 1; uncertain 2; Bistorta bistortoides,4,NA,NA,4,NA,4.5,4.5,4.5,NA,beautiful,relatively easy; beautiful; amazing; very open and easy,flag,unknown species,species id,no
no,53,157,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-29.3595473287,skyline loop,golden gate,no,2019,July,28,Lukin 66,17850,yes,No bugs,Snow free,4,3,Bistorta bistortoides; uncertain 1,NA,4,2.5,NA,NA,5,NA,4,NA,NA,gorgeous as usual; super busy as usual; was rewarded; very crowded; love,flag,unknown species,species id,yes
no,53,409,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-29.3595473287,skyline loop,golden gate,no,2019,July,28,Lukin 66,17850,yes,No bugs,Snow free,4,3,uncertain 1; uncertain 2; uncertain 3,NA,4,1.5,NA,NA,5,NA,4,NA,NA,gorgeous as usual; super busy as usual; was rewarded; very crowded; love,,,,yes
no,53,,Jordana,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-29.3595473287,skyline loop,golden gate,no,2019,July,28,Lukin 66,17850,yes,No bugs,Snow free,4,3,Valeriana sitchensis; Lupinus spp.; Anemone occidentalis; Bistorta bistortoides,NA,4,2.5,3,NA,5,NA,4,NA,NA,gorgeous; super busy; rewarded; scrawny; really interesting; daunting; love,,,,yes
no,54,371,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-29.6302638842,skyline loop,no,no,2019,July,28,Alien Dave,12390,yes,No bugs,Intermittent snow - not hard to cross,2,0,NA,NA,3,1,5,NA,5,3.5,2.5,Erythronium montanum; Aster alpigenus; Xerophyllum tenax; Castilleja spp.; Lupinus spp.,wanted to see; entering peak bloom; at least as colorful,the price you pay; beautiful; great; pretty bad; wonderful; pretty good; never again,,,,no
no,54,446,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-29.6302638842,skyline loop,no,no,2019,July,28,Alien Dave,12390,yes,No bugs,Intermittent snow - not hard to cross,2,0,NA,NA,4,2,4,NA,5,4,3,Erythronium montanum; Aster alpigenus; Xerophyllum tenax; Castilleja; Lupinus latifolius,entering peak bloom; plentiful; in full glory,superior; active; beautiful; great shape; heavy; pretty bad; wonderful; pretty good; GREAT,,,,no
no,55,297,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-27.1625848741,skyline loop,no,no,2019,July,27,1winky,12090,yes,No bugs,Intermittent snow - not hard to cross,2,0,NA,NA,NA,NA,3,2,NA,3,2.5,NA,out in full force,defeating most of the purpose,,,,no
no,55,442,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-27.1625848741,skyline loop,no,no,2019,July,27,1winky,12090,yes,No bugs,Intermittent snow - not hard to cross,2,0,NA,NA,NA,NA,NA,1,2,3,3,NA,out in full force,visibility almost non-existent,,,,no
no,56,512,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-26.0280386200,skyline loop,"high lakes loop, lakes loop",no,2019,July,26,Laurie_S,17430,yes,Bugs were not too bad,Snow free,1,1,uncertain 1; uncertain 2l uncertain 3; uncertain 4,NA,NA,NA,NA,NA,5,5,4.5,NA,lots of; spectacular; got to enjoy,really enjoyed; spectacular; got to enjoy; stunning,flag,unknown species,species id,no
no,56,538,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-26.0280386200,skyline loop,"high lakes loop, lakes loop",no,2019,July,26,Laurie_S,17430,yes,Bugs were not too bad,Snow free,1,4,uncertain 1; uncertain 2,NA,NA,NA,NA,NA,5,5,5,NA,lots of; even more; spectacular; enjoy,really enjoyed it; spectacular; enjoy; stunning,,,,no
no,57,675,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-26.1252939580,skyline loop,no,no,2019,July,25,Dtfan77,14310,yes,No bugs,Intermittent snow - not hard to cross,1,0,NA,NA,5,NA,NA,NA,5,5,5,NA,beautiful,difficult; not impossible; relative ease; stunning; entertaining; beautiful; enjoy; breath-taking vistas,,,,no
no,57,662,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-26.1252939580,skyline loop,no,no,2019,July,25,Dtfan77,14310,yes,No bugs,Intermittent snow - not hard to cross,1,0,NA,NA,4,NA,NA,NA,5,5,4,NA,beautiful,entertaining; bold; enjoy; breath-taking,,,,no
no,58,113,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-20.5384663330,skyline loop,no,no,2019,July,20,"Wander_the_pnw
",22290,yes,Bugs were not too bad,Intermittent snow - not hard to cross,4,2,uncertain 1; uncertain 2; uncertain 3; uncertain 4,NA,NA,2,2.5,3,NA,2.5,4,NA,not yet at peak,good; fantastic; really enjoy,flag,unknown species,species id,yes
no,58,556,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-20.5384663330,skyline loop,no,no,2019,July,20,"Wander_the_pnw
",22290,yes,Bugs were not too bad,Intermittent snow - not hard to cross,4,2,Erythronium montanum; uncertain1,NA,NA,3,NA,4,NA,3,4,NA,not yet at peak,fantastic; surprused; amazing,flag,flwoer id,species id,yes
no,59,398,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-15.2667762919,skyline loop,no,no,2019,July,15,"astrokate
",12780,yes,No bugs,Intermittent snow - not hard to cross,0,0,NA,NA,NA,NA,2.5,NA,NA,NA,3,NA,NA,getting possible,,,,no
no,59,436,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-15.2667762919,skyline loop,no,no,2019,July,15,"astrokate
",12780,yes,No bugs,Intermittent snow - not hard to cross,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,ice cold; mostly snow free,,,,no
no,60,,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-15.5660079655,skyline loop,no,no,2019,July,13,Splinelock,21150,yes,No bugs,Snowfields to cross - could be difficult,1,0,NA,NA,4,2,4,2,3.5,NA,4,NA,NA,great; had a blast; loved; way too comfortable; only real complaints; a lot of; unfortunately; still amazing; looking forward to going again,,,,yes
no,60,538,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-15.5660079655,skyline loop,no,no,2019,July,13,Splinelock,21150,yes,No bugs,Snowfields to cross - could be difficult,1,0,NA,NA,4,2,4.5,NA,2.5,NA,4,NA,NA,great; had a blast; loved; unfortunately; still amazing,,,,yes
no,60,609,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-15.5660079655,skyline loop,no,no,2019,July,13,Splinelock,21150,yes,No bugs,Snowfields to cross - could be difficult,1,0,NA,NA,4,NA,4,2.5,4,NA,4,NA,NA,great; bit slick; had a blast; loved; way too comfortable; unfortunately; amazing,,,,yes
no,61,112,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-14.0930917351,skyline loop,no,no,2019,July,12,naokat,18840,no,Bugs were not too bad,Intermittent snow - not hard to cross,4,0,NA,NA,2.5,NA,3,5,4,3,4,NA,some remain,beautiful; great rewards; too comfortable; looked fabulous,,,,no
no,61,752,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-14.0930917351,skyline loop,no,no,2019,July,12,naokat,18840,no,Bugs were not too bad,Intermittent snow - not hard to cross,4,0,NA,NA,2,NA,3,4,3.5,3,4,NA,NA,Beautiful; relatively easy; fabulous,,,,no
no,62,10,Jordana,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-09.1209098340,skyline loop,golden gate; alta vista loop,no,2019,July,6,"Elizabeth ""Ducky""",14460,yes,Bugs were not too bad,Snowfields to cross - could be difficult,0,0,NA,NA,NA,3,2,3,3,3,3,NA,some; starting to bloom,NA,,,,no
no,62,668,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-09.1209098340,skyline loop,golden gate; alta vista loop,no,2019,July,6,"Elizabeth ""Ducky""",14460,yes,Bugs were not too bad,Snowfields to cross - could be difficult,0,0,NA,NA,4,2.5,4,2.5,NA,3,3,NA,some starting to bloom,frustrating; great; enjoy; breaks my heart; passionate,,,,no
no,63,,Jordana,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-03.8281309878,skyline loop,no,no,2019,July,3,Mr. Trout,18630,no,No bugs,Snowfields to cross - could be difficult,3,1,uncertain 1,NA,NA,NA,3,NA,NA,NA,3,NA,NA,NA,,,,yes
no,63,165,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-03.8281309878,skyline loop,no,no,2019,July,3,Mr. Trout,18630,no,No bugs,Snowfields to cross - could be difficult,3,1,NA,NA,NA,NA,3,NA,NA,NA,3,NA,NA,NA,,,,yes
no,63,517,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-03.8281309878,skyline loop,no,no,2019,July,3,Mr. Trout,18630,no,No bugs,Snowfields to cross - could be difficult,3,1,uncertain 1,NA,NA,NA,2,NA,NA,NA,2,NA,NA,good,,,,yes
no,64,599,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-09.9439861802,skyline loop,no,no,2019,June,29,Myesha C.,18780,yes,Bugs were not too bad,Snowfields to cross - could be difficult,4,0,NA,NA,4.5,4,2,2,5,4,4,NA,peeking out,slightly dangerous; toughl spectacular; quite popular; rewarging; highly recommend,,,,no
no,64,787,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-07-09.9439861802,skyline loop,no,no,2019,June,29,Myesha C.,18780,yes,Bugs were not too bad,Snowfields to cross - could be difficult,4,1,uncertain 1,NA,5,5,1,4,5,4,4,NA,peeking out from the newly melted snow,slightly dangerous; dramatically; tough one; boy was it worth it; spectacular; scent; out in full force; spectacular; very tricky; balmy; glaring; quite popular; nice; helped me feel safe; difficulties; helpful; tough; easily; rewarding; I highly recommend; not for the faint of heart,,,,no
no,65,271,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-06-28.3230012799,skyline loop,no,no,2019,June,26,dna86,14220,no,No bugs,Snowfields to cross - could be difficult,1,0,NA,NA,3,3.5,3,2,3,NA,4.5,NA,NA,not too many; easily navigable; beautiful; great,,,,no
no,65,690,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-06-28.3230012799,skyline loop,no,no,2019,June,26,dna86,14220,no,No bugs,Snowfields to cross - could be difficult,1,0,NA,NA,3.5,NA,NA,2.5,4,NA,4,NA,NA,easily navigable; slippery; snow free; beautiful; dealling with rain; great,,,,no
no,66,461,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-06-15.7828271778,skyline loop,paradise glacier,no,2019,June,15,"Mark Hadland
",18060,yes,No bugs,Trail snow-covered at times - gear and expertise recommended,4,0,NA,NA,3.5,3,3,5,NA,3,4,Erythronium grandiflorum,blooming,sad; amazing; perfect; frolicking,,,,no
no,66,659,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-06-15.7828271778,skyline loop,paradise glacier,no,2019,June,15,"Mark Hadland
",18060,yes,No bugs,Trail snow-covered at times - gear and expertise recommended,4,0,NA,NA,4,4,NA,5,4.5,4,4.5,Glacier Lilies,blooming,sad; amazing; perfect; frolicking,,,,no
no,67,744,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-06-04.7000155891,skyline loop,no,no,2019,June,4,John SWIG Swigert,16260,no,No bugs,Trail snow-covered at times - gear and expertise recommended,4,0,NA,NA,4,3,3,4.5,5,NA,4.5,NA,NA,not a problem; easy; scary and spectacular; frolicking; amazing; picture perfect;; memorable,,,,no
no,67,745,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2019-06-04.7000155891,skyline loop,no,no,2019,June,4,John SWIG Swigert,16260,no,No bugs,Trail snow-covered at times - gear and expertise recommended,4,0,NA,NA,4,3.5,2.5,4,5,NA,5,NA,NA,scary; spectacular; amazing; picture perfect; memorable,,,,no
